#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
42452132	Gohir.D05G180500	Gohir.D05G180500.13	Gohir.D05G180500.13.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452133	Gohir.D05G180500	Gohir.D05G180500.14	Gohir.D05G180500.14.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452134	Gohir.D05G180500	Gohir.D05G180500.15	Gohir.D05G180500.15.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452130	Gohir.D05G180500	Gohir.D05G180500.2	Gohir.D05G180500.2.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452131	Gohir.D05G180500	Gohir.D05G180500.3	Gohir.D05G180500.3.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452135	Gohir.D05G180500	Gohir.D05G180500.6	Gohir.D05G180500.6.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452136	Gohir.D05G180500	Gohir.D05G180500.7	Gohir.D05G180500.7.p	PF12695	PTHR12277,PTHR12277:SF58	KOG1552	3.1.1.23			AT4G17150.1		alpha/beta-Hydrolases superfamily protein
42452087	Gohir.D05G180600	Gohir.D05G180600.1	Gohir.D05G180600.1.p	PF00300	PTHR23029,PTHR23029:SF49		3.1.3.16			AT3G52155.1		Phosphoglycerate mutase family protein
42452088	Gohir.D05G180600	Gohir.D05G180600.10	Gohir.D05G180600.10.p	PF00300	PTHR23029,PTHR23029:SF49		3.1.3.16			AT3G52155.1		Phosphoglycerate mutase family protein
42452089	Gohir.D05G180600	Gohir.D05G180600.11	Gohir.D05G180600.11.p	PF00300	PTHR23029,PTHR23029:SF49		3.1.3.16			AT3G52155.1		Phosphoglycerate mutase family protein
42452091	Gohir.D05G180600	Gohir.D05G180600.12	Gohir.D05G180600.12.p	PF00300	PTHR23029,PTHR23029:SF49		3.1.3.16			AT3G52155.1		Phosphoglycerate mutase family protein
42452090	Gohir.D05G180600	Gohir.D05G180600.4	Gohir.D05G180600.4.p	PF00300	PTHR23029,PTHR23029:SF49		3.1.3.16			AT3G52155.1		Phosphoglycerate mutase family protein
42451552	Gohir.D05G180650	Gohir.D05G180650.1	Gohir.D05G180650.1.p	PF07719	PTHR15704,PTHR15704:SF7					AT1G76630.2		Tetratricopeptide repeat (TPR)-like superfamily protein
42453584	Gohir.D05G180700	Gohir.D05G180700.1	Gohir.D05G180700.1.p		PTHR15704,PTHR15704:SF7					AT1G76630.2		Tetratricopeptide repeat (TPR)-like superfamily protein
42454612	Gohir.D05G180800	Gohir.D05G180800.1	Gohir.D05G180800.1.p	PF01894	PTHR30615,PTHR30615:SF1	KOG3267	2.5.1.3			AT1G21065.1		
42451878	Gohir.D05G180900	Gohir.D05G180900.1	Gohir.D05G180900.1.p	PF16495,PF00249,PF04433	PTHR12802,PTHR12802:SF44	KOG1279		K11649	GO:0005515	AT2G33610.1	ATSWI3B,CHB2,SWI3B	switch subunit 3
42449525	Gohir.D05G181000	Gohir.D05G181000.1	Gohir.D05G181000.1.p	PF02365	PTHR31744,PTHR31744:SF17				GO:0006355,GO:0003677	AT1G76420.1	ANAC031,CUC3,NAC368	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
42450742	Gohir.D05G181050	Gohir.D05G181050.1	Gohir.D05G181050.1.p	PF01063	PTHR11825,PTHR11825:SF7		2.6.1.42		GO:0008152,GO:0003824	AT3G05190.1		D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
42455643	Gohir.D05G181100	Gohir.D05G181100.1	Gohir.D05G181100.1.p		PTHR36317					AT1G20830.1	MCD1	multiple chloroplast division site 1
42452471	Gohir.D05G181200	Gohir.D05G181200.1	Gohir.D05G181200.1.p		PTHR35993					AT1G76405.2		
42453093	Gohir.D05G181300	Gohir.D05G181300.1	Gohir.D05G181300.1.p	PF01529	PTHR22883,PTHR22883:SF72	KOG1311	2.3.1.225	K18932	GO:0008270	AT2G33640.1		DHHC-type zinc finger family protein
42452364	Gohir.D05G181400	Gohir.D05G181400.1	Gohir.D05G181400.1.p	PF02672,PF00044,PF02800	PTHR10836,PTHR10836:SF39	KOG0657	1.2.1.12,1.2.1.13	K05298	GO:0055114,GO:0016620	AT1G42970.1	GAPB	glyceraldehyde-3-phosphate dehydrogenase B subunit
42449697	Gohir.D05G181500	Gohir.D05G181500.1	Gohir.D05G181500.1.p	PF13458,PF00497,PF00060	PTHR18966,PTHR18966:SF186	KOG1052		K05387	GO:0016020,GO:0004970	AT1G42540.1	ATGLR3.3,GLR3.3	glutamate receptor 3.3
42449698	Gohir.D05G181500	Gohir.D05G181500.2	Gohir.D05G181500.2.p	PF10613,PF13458	PTHR18966,PTHR18966:SF186				GO:0016020,GO:0005234,GO:0004970	AT1G42540.1	ATGLR3.3,GLR3.3	glutamate receptor 3.3
42455440	Gohir.D05G181600	Gohir.D05G181600.1	Gohir.D05G181600.1.p	PF01535,PF13041	PTHR24015,PTHR24015:SF378					AT5G43820.1		Pentatricopeptide repeat (PPR) superfamily protein
42454759	Gohir.D05G181650	Gohir.D05G181650.1	Gohir.D05G181650.1.p	PF06733	PTHR11472,PTHR11472:SF6		3.6.4.12		GO:0005524,GO:0004003,GO:0003677	AT1G20720.1		RAD3-like DNA-binding helicase protein
42450480	Gohir.D05G181700	Gohir.D05G181700.3	Gohir.D05G181700.3.p	PF13307	PTHR11472,PTHR11472:SF6		3.6.4.13		GO:0016818,GO:0008026,GO:0006139,GO:0005524,GO:0003676	AT1G20720.1		RAD3-like DNA-binding helicase protein
42450481	Gohir.D05G181700	Gohir.D05G181700.4	Gohir.D05G181700.4.p	PF13307	PTHR11472,PTHR11472:SF6		3.6.4.13		GO:0016818,GO:0008026,GO:0006139,GO:0005524,GO:0003676	AT1G20720.1		RAD3-like DNA-binding helicase protein
42450804	Gohir.D05G181800	Gohir.D05G181800.1	Gohir.D05G181800.1.p	PF00505	PTHR13711,PTHR13711:SF223	KOG0381				AT1G20693.2	HMG BETA 1,HMGB2,NFD02,NFD2	high mobility group B2
42455009	Gohir.D05G181850	Gohir.D05G181850.1	Gohir.D05G181850.1.p	PF12776	PTHR31704,PTHR31704:SF7					AT2G24960.2		
42454062	Gohir.D05G181900	Gohir.D05G181900.1	Gohir.D05G181900.1.p	PF00439	PTHR22881,PTHR22881:SF16				GO:0005515	AT1G20670.1		DNA-binding bromodomain-containing protein
42451657	Gohir.D05G182000	Gohir.D05G182000.1	Gohir.D05G182000.1.p	PF00439	PTHR22881,PTHR22881:SF16			K11723	GO:0005515	AT1G20670.1		DNA-binding bromodomain-containing protein
42454766	Gohir.D05G182100	Gohir.D05G182100.1	Gohir.D05G182100.1.p	PF00439	PTHR22881,PTHR22881:SF16				GO:0005515	AT1G20670.1		DNA-binding bromodomain-containing protein
42451539	Gohir.D05G182200	Gohir.D05G182200.1	Gohir.D05G182200.1.p	PF00564,PF02042	PTHR32002,PTHR32002:SF6				GO:0005515	AT1G76350.1		Plant regulator RWP-RK family protein
42451541	Gohir.D05G182200	Gohir.D05G182200.2	Gohir.D05G182200.2.p	PF00564,PF02042	PTHR32002,PTHR32002:SF6				GO:0005515	AT1G76350.1		Plant regulator RWP-RK family protein
42451540	Gohir.D05G182200	Gohir.D05G182200.4	Gohir.D05G182200.4.p	PF00564,PF02042	PTHR32002,PTHR32002:SF6				GO:0005515	AT1G76350.1		Plant regulator RWP-RK family protein
42451542	Gohir.D05G182200	Gohir.D05G182200.5	Gohir.D05G182200.5.p	PF00564,PF02042	PTHR32002,PTHR32002:SF6				GO:0005515	AT1G76350.1		Plant regulator RWP-RK family protein
42453942	Gohir.D05G182300	Gohir.D05G182300.1	Gohir.D05G182300.1.p	PF06628,PF00199	PTHR11465,PTHR11465:SF19		1.11.1.6,1.11.1.21	K03781	GO:0055114,GO:0020037,GO:0004096,GO:0006979	AT4G35090.1	CAT2	catalase 2
42453182	Gohir.D05G182400	Gohir.D05G182400.1	Gohir.D05G182400.1.p	PF07707,PF00754,PF12248,PF00651	PTHR24413,PTHR24413:SF79	KOG4276			GO:0005515	AT2G30600.3		BTB/POZ domain-containing protein
42451292	Gohir.D05G182500	Gohir.D05G182500.1	Gohir.D05G182500.1.p	PF01423	PTHR23338	KOG3172			GO:0006396	AT1G20580.1		Small nuclear ribonucleoprotein family protein
42451291	Gohir.D05G182500	Gohir.D05G182500.2	Gohir.D05G182500.2.p	PF01423	PTHR23338	KOG3172			GO:0006396	AT1G20580.1		Small nuclear ribonucleoprotein family protein
42451863	Gohir.D05G182600	Gohir.D05G182600.1	Gohir.D05G182600.1.p		PTHR37259,PTHR37259:SF1					AT5G42330.1		
42449753	Gohir.D05G182700	Gohir.D05G182700.1	Gohir.D05G182700.1.p	PF02458	PTHR31623,PTHR31623:SF6		2.3.1.84		GO:0016747	AT3G26040.1		HXXXD-type acyl-transferase family protein
42454930	Gohir.D05G182800	Gohir.D05G182800.1	Gohir.D05G182800.1.p	PF00246	PTHR11705,PTHR11705:SF81		3.4.17.20		GO:0008270,GO:0006508,GO:0004181	AT5G42320.1		Zn-dependent exopeptidases superfamily protein
42454929	Gohir.D05G182800	Gohir.D05G182800.2	Gohir.D05G182800.2.p	PF00246	PTHR11705,PTHR11705:SF81		3.4.17.20		GO:0008270,GO:0006508,GO:0004181	AT5G42320.1		Zn-dependent exopeptidases superfamily protein
42451391	Gohir.D05G182900	Gohir.D05G182900.3	Gohir.D05G182900.3.p		PTHR34113,PTHR34113:SF3					AT1G42430.1		
42453200	Gohir.D05G183000	Gohir.D05G183000.1	Gohir.D05G183000.1.p		PTHR35112,PTHR35112:SF1					AT1G76250.1		
42453201	Gohir.D05G183000	Gohir.D05G183000.2	Gohir.D05G183000.2.p		PTHR35112					AT1G76250.1		
42451343	Gohir.D05G183100	Gohir.D05G183100.1	Gohir.D05G183100.1.p	PF03087	PTHR33070,PTHR33070:SF14					AT1G76240.1		Arabidopsis protein of unknown function (DUF241)
42455153	Gohir.D05G183200	Gohir.D05G183200.1	Gohir.D05G183200.1.p	PF04783,PF04782	PTHR21450,PTHR21450:SF19					AT1G20530.1		Protein of unknown function (DUF630 and DUF632)
42455156	Gohir.D05G183200	Gohir.D05G183200.2	Gohir.D05G183200.2.p	PF04783,PF04782	PTHR21450,PTHR21450:SF19					AT1G20530.1		Protein of unknown function (DUF630 and DUF632)
42455152	Gohir.D05G183200	Gohir.D05G183200.3	Gohir.D05G183200.3.p	PF04783,PF04782	PTHR21450,PTHR21450:SF19					AT1G20530.1		Protein of unknown function (DUF630 and DUF632)
42455154	Gohir.D05G183200	Gohir.D05G183200.4	Gohir.D05G183200.4.p	PF04783,PF04782	PTHR21450,PTHR21450:SF19					AT1G20530.1		Protein of unknown function (DUF630 and DUF632)
42455155	Gohir.D05G183200	Gohir.D05G183200.5	Gohir.D05G183200.5.p	PF04783,PF04782	PTHR21450,PTHR21450:SF19					AT1G20530.1		Protein of unknown function (DUF630 and DUF632)
42455157	Gohir.D05G183200	Gohir.D05G183200.6	Gohir.D05G183200.6.p	PF04783,PF04782	PTHR21450,PTHR21450:SF19					AT1G20530.1		Protein of unknown function (DUF630 and DUF632)
42454923	Gohir.D05G183300	Gohir.D05G183300.1	Gohir.D05G183300.1.p	PF13414,PF07714	PTHR27001,PTHR27001:SF41	KOG1187	2.7.11.1,2.7.10.2	K14500	GO:0006468,GO:0004672	AT4G35230.1	BSK1	BR-signaling kinase 1
42453146	Gohir.D05G183400	Gohir.D05G183400.1	Gohir.D05G183400.1.p	PF07728,PF01434	PTHR23076,PTHR23076:SF33				GO:0016887,GO:0005524,GO:0006508,GO:0004222	AT5G42270.1	FTSH5,VAR1	FtsH extracellular protease family
42453147	Gohir.D05G183400	Gohir.D05G183400.2	Gohir.D05G183400.2.p	PF07728	PTHR23076,PTHR23076:SF33				GO:0016887,GO:0005524	AT5G42270.1	FTSH5,VAR1	FtsH extracellular protease family
42452370	Gohir.D05G183500	Gohir.D05G183500.1	Gohir.D05G183500.1.p	PF13450,PF04433	PTHR10742,PTHR10742:SF246		1.5.3.16	K11450	GO:0005515,GO:0051568,GO:0016575,GO:0005634	AT1G62830.1	ATLSD1,ATSWP1,LDL1,LSD1,SWP1	LSD1-like 1
42455793	Gohir.D05G183600	Gohir.D05G183600.1	Gohir.D05G183600.1.p	PF03641	PTHR31223,PTHR31223:SF21			K06966		AT4G35190.1		Putative lysine decarboxylase family protein
42455792	Gohir.D05G183600	Gohir.D05G183600.2	Gohir.D05G183600.2.p	PF03641	PTHR31223,PTHR31223:SF21			K06966		AT4G35190.1		Putative lysine decarboxylase family protein
42454767	Gohir.D05G183666	Gohir.D05G183666.1	Gohir.D05G183666.1.p									
42450622	Gohir.D05G183732	Gohir.D05G183732.1	Gohir.D05G183732.1.p	PF00750	PTHR11956,PTHR11956:SF5		6.1.1.19		GO:0006420,GO:0005524,GO:0004814	AT4G26300.1	emb1027	Arginyl-tRNA synthetase, class Ic
42452608	Gohir.D05G183800	Gohir.D05G183800.1	Gohir.D05G183800.1.p		PTHR15223				GO:0005747,GO:0005743	AT1G76200.1		
42450356	Gohir.D05G183833	Gohir.D05G183833.1	Gohir.D05G183833.1.p	PF02519	PTHR31175				GO:0009733	AT1G29430.1		SAUR-like auxin-responsive protein family 
42452027	Gohir.D05G183866	Gohir.D05G183866.1	Gohir.D05G183866.1.p									
42454415	Gohir.D05G183900	Gohir.D05G183900.1	Gohir.D05G183900.1.p		PTHR34936,PTHR34936:SF1					AT1G20460.1		
42454609	Gohir.D05G184000	Gohir.D05G184000.1	Gohir.D05G184000.1.p	PF00257	PTHR33346				GO:0009415,GO:0006950	AT1G20440.1	AtCOR47,COR47,RD17	cold-regulated 47
42454397	Gohir.D05G184100	Gohir.D05G184100.1	Gohir.D05G184100.1.p	PF17048,PF04734	PTHR12670,PTHR12670:SF6		3.5.1.23	K12349		AT2G38010.1		Neutral/alkaline non-lysosomal ceramidase
42452432	Gohir.D05G184200	Gohir.D05G184200.1	Gohir.D05G184200.1.p	PF00240	PTHR15204,PTHR15204:SF1	KOG4248			GO:0005515	AT5G42220.1		Ubiquitin-like superfamily protein
42452062	Gohir.D05G184300	Gohir.D05G184300.2	Gohir.D05G184300.2.p	PF01171,PF16503	PTHR11807,PTHR11807:SF12	KOG2840	2.8.1.4	K14168		AT2G44270.1	ROL5	repressor of lrx1
42453254	Gohir.D05G184400	Gohir.D05G184400.1	Gohir.D05G184400.1.p	PF07731,PF07732,PF00394	PTHR11709,PTHR11709:SF90		1.10.3.3		GO:0055114,GO:0016491,GO:0005507	AT1G76160.1	sks5	SKU5 similar 5
42450824	Gohir.D05G184500	Gohir.D05G184500.1	Gohir.D05G184500.1.p	PF00118	PTHR11353,PTHR11353:SF23			K09494	GO:0005524	AT5G20890.1		TCP-1/cpn60 chaperonin family protein
42449535	Gohir.D05G184550	Gohir.D05G184550.1	Gohir.D05G184550.1.p				4.2.1.119			AT1G76150.1	ATECH2,ECH2	enoyl-CoA hydratase 2
42452451	Gohir.D05G184600	Gohir.D05G184600.1	Gohir.D05G184600.1.p		PTHR21568	KOG2364		K07583		AT1G20410.1		Pseudouridine synthase family protein
42449530	Gohir.D05G184700	Gohir.D05G184700.1	Gohir.D05G184700.1.p	PF03759	PTHR33101,PTHR33101:SF6				GO:0005089	AT4G38430.1	ATROPGEF1,ROPGEF1	rho guanyl-nucleotide exchange factor 1
42449511	Gohir.D05G184900	Gohir.D05G184900.2	Gohir.D05G184900.2.p	PF03478	PTHR11102,PTHR11102:SF101					AT5G55150.1		Protein of unknown function (DUF295)
42450558	Gohir.D05G184950	Gohir.D05G184950.1	Gohir.D05G184950.1.p									
42455211	Gohir.D05G185000	Gohir.D05G185000.1	Gohir.D05G185000.1.p									
42453256	Gohir.D05G185100	Gohir.D05G185100.1	Gohir.D05G185100.1.p	PF00505,PF01388	PTHR13711,PTHR13711:SF202	KOG0381			GO:0003677	AT1G76110.1		HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain
42453257	Gohir.D05G185100	Gohir.D05G185100.2	Gohir.D05G185100.2.p	PF00505,PF01388	PTHR13711,PTHR13711:SF202				GO:0003677	AT1G76110.1		HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain
42453258	Gohir.D05G185100	Gohir.D05G185100.3	Gohir.D05G185100.3.p	PF00505,PF01388	PTHR13711,PTHR13711:SF202	KOG0381			GO:0003677	AT1G76110.1		HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain
42455731	Gohir.D05G185200	Gohir.D05G185200.1	Gohir.D05G185200.1.p	PF00924	PTHR31618,PTHR31618:SF4				GO:0055085,GO:0016020	AT1G53470.1	MSL4	mechanosensitive channel of small conductance-like 4
42450063	Gohir.D05G185300	Gohir.D05G185300.1	Gohir.D05G185300.1.p	PF14531,PF01842	PTHR23257,PTHR23257:SF347	KOG0192	2.7.12.1		GO:0016597,GO:0008152	AT4G38470.1		ACT-like protein tyrosine kinase family protein
42450064	Gohir.D05G185300	Gohir.D05G185300.2	Gohir.D05G185300.2.p	PF01842,PF07714	PTHR23257,PTHR23257:SF347		2.7.12.1		GO:0016597,GO:0008152,GO:0006468,GO:0004672	AT4G38470.1		ACT-like protein tyrosine kinase family protein
42450065	Gohir.D05G185300	Gohir.D05G185300.3	Gohir.D05G185300.3.p	PF14531,PF01842	PTHR23257,PTHR23257:SF347	KOG0192	2.7.12.1		GO:0016597,GO:0008152	AT4G38470.1		ACT-like protein tyrosine kinase family protein
42452165	Gohir.D05G185400	Gohir.D05G185400.1	Gohir.D05G185400.1.p	PF00127	PTHR34192,PTHR34192:SF2			K02638	GO:0009055,GO:0005507	AT1G76100.1	PETE1	plastocyanin 1
42455077	Gohir.D05G185500	Gohir.D05G185500.1	Gohir.D05G185500.1.p	PF07690	PTHR23504,PTHR23504:SF36	KOG2816			GO:0055085,GO:0016021	AT2G16990.2		Major facilitator superfamily protein
42455076	Gohir.D05G185500	Gohir.D05G185500.2	Gohir.D05G185500.2.p	PF07690	PTHR23504,PTHR23504:SF36	KOG2816			GO:0055085,GO:0016021	AT2G16990.1		Major facilitator superfamily protein
42454927	Gohir.D05G185600	Gohir.D05G185600.1	Gohir.D05G185600.1.p	PF08241,PF08498	PTHR10108,PTHR10108:SF858	KOG1269	2.1.1.143,2.1.1.142	K08242	GO:0008168,GO:0008152,GO:0006694	AT1G20330.1	CVP1,FRL1,SMT2	sterol methyltransferase 2
42454622	Gohir.D05G185700	Gohir.D05G185700.1	Gohir.D05G185700.1.p	PF00085	PTHR10438,PTHR10438:SF247	KOG0907	1.6.5.4		GO:0045454,GO:0015035,GO:0006662	AT1G76080.1	ATCDSP32,CDSP32	chloroplastic drought-induced stress protein of 32 kD
42453696	Gohir.D05G185800	Gohir.D05G185800.1	Gohir.D05G185800.1.p		PTHR34779,PTHR34779:SF1					AT1G76070.1		
42451059	Gohir.D05G185900	Gohir.D05G185900.1	Gohir.D05G185900.1.p	PF01535,PF13041	PTHR24015,PTHR24015:SF408					AT1G20300.1		Pentatricopeptide repeat (PPR) superfamily protein
42451060	Gohir.D05G185900	Gohir.D05G185900.2	Gohir.D05G185900.2.p	PF01535,PF13041	PTHR24015,PTHR24015:SF408					AT1G20300.1		Pentatricopeptide repeat (PPR) superfamily protein
42451061	Gohir.D05G185900	Gohir.D05G185900.3	Gohir.D05G185900.3.p	PF01535,PF13041	PTHR24015,PTHR24015:SF408					AT1G20300.1		Pentatricopeptide repeat (PPR) superfamily protein
42451062	Gohir.D05G185900	Gohir.D05G185900.4	Gohir.D05G185900.4.p	PF01535,PF13041	PTHR24015,PTHR24015:SF408					AT1G20300.1		Pentatricopeptide repeat (PPR) superfamily protein
42451063	Gohir.D05G185900	Gohir.D05G185900.5	Gohir.D05G185900.5.p	PF01535,PF13041	PTHR24015,PTHR24015:SF408					AT1G20300.1		Pentatricopeptide repeat (PPR) superfamily protein
42450196	Gohir.D05G186000	Gohir.D05G186000.1	Gohir.D05G186000.1.p	PF03171	PTHR10869,PTHR10869:SF78	KOG1591	1.14.11.2	K00472	GO:0055114,GO:0016491	AT1G20270.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42454034	Gohir.D05G186100	Gohir.D05G186100.1	Gohir.D05G186100.1.p	PF01479,PF00849	PTHR11079,PTHR11079:SF73	KOG1919	5.4.99.23	K15452	GO:0003723,GO:0009982,GO:0009451,GO:0001522	AT1G76050.2		Pseudouridine synthase family protein
42454703	Gohir.D05G186200	Gohir.D05G186200.2	Gohir.D05G186200.2.p	PF13499,PF00069	PTHR24349,PTHR24349:SF89	KOG0032	2.7.11.1	K13412	GO:0006468,GO:0005524,GO:0004672	AT1G76040.2	CPK29	calcium-dependent protein kinase 29
42450739	Gohir.D05G186300	Gohir.D05G186300.1	Gohir.D05G186300.1.p	PF17123						AT5G66070.1		RING/U-box superfamily protein
42454214	Gohir.D05G186401	Gohir.D05G186401.1	Gohir.D05G186401.1.p	PF00006	PTHR15184,PTHR15184:SF11		3.6.3.6		GO:0005524	AT4G38510.5		ATPase, V1 complex, subunit B protein
42454215	Gohir.D05G186401	Gohir.D05G186401.2	Gohir.D05G186401.2.p	PF00006	PTHR15184,PTHR15184:SF11		3.6.3.6		GO:0005524	AT4G38510.5		ATPase, V1 complex, subunit B protein
42450295	Gohir.D05G186500	Gohir.D05G186500.3	Gohir.D05G186500.3.p	PF13905	PTHR13871,PTHR13871:SF48	KOG2501	1.8.1.8	K17609		AT1G60420.1		DC1 domain-containing protein
42450296	Gohir.D05G186500	Gohir.D05G186500.4	Gohir.D05G186500.4.p	PF13905	PTHR13871,PTHR13871:SF48	KOG2501	1.8.1.8	K17609		AT1G60420.1		DC1 domain-containing protein
42450146	Gohir.D05G186600	Gohir.D05G186600.1	Gohir.D05G186600.1.p	PF13639	PTHR14155,PTHR14155:SF77				GO:0008270,GO:0005515	AT5G42200.1		RING/U-box superfamily protein
42452152	Gohir.D05G186750	Gohir.D05G186750.1	Gohir.D05G186750.1.p	PF01918	PTHR13516,PTHR13516:SF9	KOG2567			GO:0003676	AT1G76010.1		Alba DNA/RNA-binding protein
42452153	Gohir.D05G186750	Gohir.D05G186750.2	Gohir.D05G186750.2.p	PF01918	PTHR13516,PTHR13516:SF9	KOG2567			GO:0003676	AT1G76010.1		Alba DNA/RNA-binding protein
42452154	Gohir.D05G186750	Gohir.D05G186750.3	Gohir.D05G186750.3.p	PF01918	PTHR13516,PTHR13516:SF9	KOG2567			GO:0003676	AT1G76010.1		Alba DNA/RNA-binding protein
42452155	Gohir.D05G186750	Gohir.D05G186750.4	Gohir.D05G186750.4.p	PF01918	PTHR13516,PTHR13516:SF9	KOG2567			GO:0003676	AT1G76010.1		Alba DNA/RNA-binding protein
42449961	Gohir.D05G186900	Gohir.D05G186900.1	Gohir.D05G186900.1.p	PF03330,PF01357	PTHR31867,PTHR31867:SF4					AT1G20190.1	ATEXP11,ATEXPA11,ATHEXP ALPHA 1.14,EXP11,EXPA11	expansin 11
42455770	Gohir.D05G187000	Gohir.D05G187000.1	Gohir.D05G187000.1.p	PF00141	PTHR31235,PTHR31235:SF67		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT5G42180.1		Peroxidase superfamily protein
42450097	Gohir.D05G187100	Gohir.D05G187100.2	Gohir.D05G187100.2.p	PF05055	PTHR31113,PTHR31113:SF2					AT1G20180.1		Protein of unknown function (DUF677)
42454249	Gohir.D05G187200	Gohir.D05G187200.1	Gohir.D05G187200.1.p	PF00107,PF08240	PTHR11695,PTHR11695:SF556	KOG0023		K00083	GO:0055114,GO:0016491,GO:0008270	AT4G39330.1	ATCAD9,CAD9	cinnamyl alcohol dehydrogenase 9
42450336	Gohir.D05G187300	Gohir.D05G187300.1	Gohir.D05G187300.1.p	PF00170	PTHR22952,PTHR22952:SF171				GO:0043565,GO:0006355,GO:0003700	AT4G35900.1	atbzip14,FD,FD-1	Basic-leucine zipper (bZIP) transcription factor family protein
42451184	Gohir.D05G187400	Gohir.D05G187400.1	Gohir.D05G187400.1.p	PF02225,PF05922,PF00082	PTHR10795,PTHR10795:SF328		3.4.14.10		GO:0006508,GO:0004252	AT1G20160.1	ATSBT5.2	Subtilisin-like serine endopeptidase family protein
42454821	Gohir.D05G187500	Gohir.D05G187500.1	Gohir.D05G187500.1.p	PF00657	PTHR22835,PTHR22835:SF184		3.1.1.3		GO:0016788	AT1G75900.1		GDSL-like Lipase/Acylhydrolase superfamily protein
42453214	Gohir.D05G187600	Gohir.D05G187600.1	Gohir.D05G187600.1.p	PF01363	PTHR22835,PTHR22835:SF196		2.7.1.150		GO:0046872	AT1G20110.1		RING/FYVE/PHD zinc finger superfamily protein
42452118	Gohir.D05G187700	Gohir.D05G187700.1	Gohir.D05G187700.1.p	PF13417,PF14497	PTHR12782,PTHR12782:SF8	KOG3029	5.3.99.3	K05309	GO:0005515	AT5G42150.1		Glutathione S-transferase family protein
42452119	Gohir.D05G187700	Gohir.D05G187700.2	Gohir.D05G187700.2.p	PF13417,PF14497	PTHR12782,PTHR12782:SF8	KOG3029	5.3.99.3	K05309	GO:0005515	AT5G42150.1		Glutathione S-transferase family protein
42452538	Gohir.D05G187800	Gohir.D05G187800.1	Gohir.D05G187800.1.p		PTHR34660,PTHR34660:SF1					AT2G17787.1		
42454530	Gohir.D05G187900	Gohir.D05G187900.1	Gohir.D05G187900.1.p	PF03635	PTHR11099,PTHR11099:SF1			K18468	GO:0042147,GO:0030904,GO:0015031,GO:0008565	AT1G75850.1	VPS35B	VPS35 homolog B
42454139	Gohir.D05G188000	Gohir.D05G188000.1	Gohir.D05G188000.1.p	PF08477	PTHR24072,PTHR24072:SF179	KOG0393		K04392	GO:0007264,GO:0005525	AT4G35020.1	ARAC3,ATROP6,RAC3,RHO1PS,ROP6	RAC-like 3
42451253	Gohir.D05G188100	Gohir.D05G188100.1	Gohir.D05G188100.1.p	PF15365	PTHR33670,PTHR33670:SF2							
42451764	Gohir.D05G188200	Gohir.D05G188200.1	Gohir.D05G188200.1.p	PF17047,PF00168	PTHR10774,PTHR10774:SF50				GO:0005515	AT1G20080.1	ATSYTB,NTMC2T1.2,NTMC2TYPE1.2,SYT2,SYTB	Calcium-dependent lipid-binding (CaLB domain) family protein
42451440	Gohir.D05G188300	Gohir.D05G188300.1	Gohir.D05G188300.1.p	PF08263,PF00560,PF07714	PTHR27000,PTHR27000:SF165	KOG1187	2.7.11.1,2.7.10.2	K00924	GO:0005515,GO:0006468,GO:0004672	AT1G75820.1	ATCLV1,CLV1,FAS3,FLO5	Leucine-rich receptor-like protein kinase family protein
42451633	Gohir.D05G188400	Gohir.D05G188400.1	Gohir.D05G188400.1.p	PF00225	PTHR24115,PTHR24115:SF480	KOG0240	3.6.4.4	K10401	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT1G20060.1		ATP binding microtubule motor family protein
42451634	Gohir.D05G188400	Gohir.D05G188400.2	Gohir.D05G188400.2.p	PF00225	PTHR24115,PTHR24115:SF480	KOG0240	3.6.4.4	K10401	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT1G20060.1		ATP binding microtubule motor family protein
